"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Norway","NOR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.707299448188547","1.40739515785696","2.21636583194441","2.7839908462381","4.15245029170963","6.42322049264266","18.2503107685731","20.4178814360849","22.5601125478895","40","52","64","72.84","78.13","77.69","81.99","82.55","86.93","90.57","92.08","93.39","93.4899826515194","94.6499780533304","95.0534","96.3","96.8103","97.2982036675068","",
"Nepal","NPL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000924877560084208","0.00451047275392552","0.0219988575553294","0.0643935956362092","0.146668869214028","0.204651683653029","0.240015303375743","0.312956060108532","0.382810917017044","0.449843651215974","0.82655126590551","1.14138916388191","1.41","1.73","1.97","7.93","9","11.1493","13.3","15.44","17.58161800656","19.688763836629","",
"Nauru","NRU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","2.98715523250025","","","","","","","","","","54","","","","","","",
"New Zealand","NZL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.28594124136243","0.631215367316847","3.16871884839389","4.88424078004581","8.04189936796032","14.6015243991473","31.636260808802","41.4944826585159","47.3795565432096","53.2410152941279","59.0807532812931","60.9625398663824","61.8476278106481","62.7202123689541","69","69.76","72.03","79.7","80.46","81.23","81.644470179502","82.78","85.5","88.22288881795","88.470186347099","",
"OECD members","OED","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.244591480780198","0.431221879729633","0.664831069648291","0.878682903439467","1.7706504897334","3.33593103611326","6.08874912133235","9.53754492616978","14.2814505794474","20.6435700962261","27.8900398696087","33.4319816006243","41.5377360371486","45.7459939887566","50.572364425547","54.181945867622","56.6426074002458","61.9025863189589","63.938203885961","65.3516565392072","67.6405300547001","68.5583360138809","70.9599705607334","72.282527665289","73.8941058334556","76.5625912457354","78.7311322213994","",
"Oman","OMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0.439792804813796","0.862725306105723","2.51566598659283","3.52042141651097","5.89384152148671","6.87339603918545","7.25574294536556","6.75885217024525","6.68358142020519","8.299716672503","16.68","20","26.8","35.8278","48","60","66.45","70.22","66.1338112721995","69.9291925745236","",
"Other small states","OSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.861940155528667","1.48207484018854","2.53513296411395","3.35007796519777","5.4040730396426","6.65464581494227","8.60500187615535","10.3448877570958","12.1335053799406","12.8603222971827","14.22604903329","16.0444847938298","18.6496871692211","20.6277485096481","24.1919171702151","27.7936250192373","31.0933568946417","35.9386306328612","39.7137343536176","43.2865450548681","45.7299346232056","",
"Pakistan","PAK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000122701855595622","0.00299173049043745","0.0275492379403411","0.0439477192535917","0.0553572378664737","","1.31855077925626","2.57742673683831","5.04115812592502","6.16432098534156","6.33232909830782","6.5","6.8","7","7.5","8","9","9.96","10.9","12","14","15.5145577897414","",
"Panama","PAN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00763689905241357","0.056123042662118","0.219998526009876","0.539065540666565","2.75064807135796","3.83686450851963","6.55479647729549","7.26839987788729","8.51807781515595","9.98742407723405","11.1408625409415","11.4840092783071","17.3495661695931","22.29","33.82","39.08","40.1","42.7","40.3018952210488","44.03","44.92","51.2054249948687","54","",
"Peru","PER","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00850457833343858","0.0334123047076893","0.246232579968339","0.403429701123947","1.19038044043045","1.95249760760468","3.07643061137675","7.57876295717419","8.96694917040028","11.6","14.1","17.1","20.7","25.2","30.57","31.4","34.77","36.01","38.2","39.2","40.2","40.9","45.4617406869459","",
"Philippines","PHL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00584425347924116","0.0285857018207148","0.0559460285306004","0.136912962909744","1.10340599442803","1.43160880335918","1.98225319605827","2.52400566008269","4.33227574643007","4.85767226708512","5.2436284521711","5.3976363293955","5.74058632534702","5.97","6.22","9","25","29","36.2351","48.099023589","49.6","53.7","55.5","",
"Palau","PLW","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","20.243939470621","21.6015271777354","26.9703326341025","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00206702280091511","0.100588320971699","0.234958541565341","0.667113314914652","0.835249302427624","0.904103545170821","1.3216569348661","1.37440466802801","1.5079127722725","1.71619047556782","1.754487260668","1.79055936140245","1.15","1.61","1.28","2","3.5","5.1","6.5","7.9","9.60153846153846","",
"Poland","POL","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00522946814713956","0.0521271812521256","0.129961703924781","0.389098144429859","0.647752333087308","1.29520025466745","2.07346547356008","4.10227200222192","5.45644373006027","7.2854287080601","9.9006697073534","21.15","24.87","32.53","38.81","44.58","48.6","53.13","58.97","62.32","61.94999896898","62.3099972714691","62.8492","66.6","67.997","73.3007","",
"Pre-demographic dividend","PRE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00486713141826391","0.0140233707449409","0.0287247737276545","0.0739185594097087","0.1241797684954","0.187540405140673","0.36161171061884","0.644334885295562","0.988471390545776","1.72003449787868","2.4540157598939","3.22931511152181","3.65992947301619","4.3613257258537","6.09975445055936","7.08525042518547","8.56616202268877","10.2952477651761","12.3641524377327","15.0004004119415","17.1976297828928","",
"Puerto Rico","PRI","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0272546623869579","0.135102783495628","0.26816042751208","1.33182215912345","2.6476466789641","5.2656826509974","10.4746482089399","15.6300309162012","17.5476475654777","19.7070256578252","22.1307382347014","23.4000504486583","25.4424182102582","27.86","38","41.5","45.3","48","68.9999826014151","68.999990004","76.1338597201667","79.46876882531","80.32","",
"Korea, Dem. People’s Rep.","PRK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Portugal","PRT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.100230570404158","0.250426501374491","0.450161608017278","0.718905753552518","1.49433452949831","2.98087766974856","4.95300195504893","9.87044644226667","14.7423378419006","16.4304676923534","18.0871365595338","19.37","29.67","31.78","34.99","38.01","42.09","44.13","48.27","53.3","55.2499968797194","60.3399974868057","62.0956","64.59","68.6329","70.423567088723","",
"Paraguay","PRY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020359611823641","0.0995767192816775","0.194904950702691","0.381657320196943","0.747630711548184","1.09879383569333","1.79496959770244","2.11194208210034","3.45243843137079","7.90700786141285","7.96207388394416","11.21","14.27","18.9","19.8","24.7635158793993","29.34","36.9","43","48.438687953859","51.3498743564467","",
"West Bank and Gaza","PSE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","1.11130620708969","1.83685483917877","3.10009223512517","4.13061635632919","4.40090482603223","16.005","18.41","21.176","24.358","32.23","37.4","41.08","43.4","46.6","53.67","57.42419241388","61.17838482746","",
"Pacific island small states","PSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0217216343827162","0.131110852904762","0.285113051870501","0.612241847768029","0.870810331420948","1.45841752208785","1.86106067585869","3.99399696699821","4.5456705415789","5.17128838816429","5.57912679165737","6.49353724019633","7.39342507389027","8.69204710512814","10.871565505558","12.9746966776439","17.6487885830767","20.7210436896678","22.0312360967181","24.7368187548259","27.9469274518387","30.6072134708858","",
"Post-demographic dividend","PST","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27048705971005","0.492652349610219","0.772902361888864","1.00582498574517","2.00390988879911","3.73294971145334","6.79545182283186","10.6459411387729","15.8700015525602","22.8975504508085","30.5460399156643","36.6516713850594","44.6823947732318","49.7706167014614","54.9642476623529","58.4898973130696","60.4171288563211","65.6598352241353","67.6522650547598","68.8652280501433","70.9795590586796","71.430088668067","74.228313772579","75.7347464363736","77.3991187021954","79.0957056111623","81.1277965353923","",
"French Polynesia","PYF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0909719442523926","0.21438525029478","1.31616469607564","3.44890023193854","6.3570635452072","6.25158894552365","8.20021648571522","14.1242937853107","17.8845374263753","21.5421854743002","25.1079642462589","28.59","33.87","44.6","49","49","52.8766305867993","56.8","60.68","64.560209747212","68.440419493378","",
"Qatar","QAT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.190209534823562","0.930185832525622","3.08374918598091","3.52002984985313","4.07072891489632","4.86367917875156","6.17026856093911","10.2261289281118","19.242336421002","20.701647851169","24.733493781051","28.9741127135829","37","44.3","53.1","69","69","69.3","85.3","91.49","92.8848264535481","94.2911181549896","",
"Romania","ROU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00370321429851994","0.0263001616407934","0.0749527555146049","0.221622649231938","0.445444675615383","2.23764947274713","2.69758021659411","3.61371729139783","4.53866902895312","6.58","8.9","15","21.5","24.66","28.3","32.42","36.6","39.93","40.0099967810008","45.8799942529424","49.7645","54.08","55.7632","59.5039512852713","",
"Russian Federation","RUS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.000672532173956015","0.0134472378929609","0.053817492719435","0.148151042331137","0.269752929717445","0.4729637629624","0.812744450672325","1.01898461403203","1.97723010897647","2.94436778664985","4.12827181796644","8.29886061553908","12.8593889008473","15.2266731976522","18.0232774617216","24.66","26.83","29","43","49","63.8","67.97","70.52","73.41","73.091434617897","",
"Rwanda","RWA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000883371624548685","0.00162579102862498","0.0117635727735049","0.0671764824271024","0.0628314595107164","0.240672409832383","0.292784718792575","0.356918467272361","0.43085424337006","0.556041164839515","","2.11538717825754","4.5","7.7","8","7","8.02385427694765","9","10.6","18","20","",
"South Asia","SAS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.000108902555957048","0.000213426171248479","0.00107782422623926","0.0225490629488393","0.0409397917074269","0.0602485146582758","0.117485770622021","0.227407283544896","0.474534101028553","0.66135971134552","1.45964233572161","1.83127692323876","2.17006372913978","2.53399187803247","2.97157368689829","3.96509886727022","4.40893543840264","5.14946775721559","7.20578379120846","9.39809663550123","11.5208599387926","13.7562134401879","19.0832762245184","23.2035725566791","26.4777357008626","",
"Saudi Arabia","SAU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0109561335585549","0.0267326514047821","0.0520990308798771","0.101429892697824","0.493585340238987","2.21069180908888","4.6810531658103","6.38470501955932","8.00158289090878","10.2345329969583","12.7050359882849","19.4595543513634","30","36","38","41","47.5","54","60.5","64.713657369019","69.6162358014004","73.7509036835003","",
"Sudan","SDN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0.00123181896794265","0.00480507103171332","0.00879458075588601","0.0257850324762484","0.140185224494161","0.439477639075583","0.538471703150458","0.791561615446385","1.29204067798853","","8.66","","","16.7","17.46","21","22.7","24.64","26.614928545846","28","",
"Senegal","SEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.000692848167174101","0.0112382191153791","0.0273474414772957","0.0798713793904365","0.311090952417394","0.403967485868965","0.983794058848003","1.00645453672323","2.10143642986685","4.38602398008563","4.78668408310535","5.61173865217952","6.89","7.12","7.5","8","9.8","10.8","13.1","17.7","21.690264133037","25.6647680413953","",
"Singapore","SGP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.161504498384794","0.471368155498698","0.763278139164534","1.18520379727445","2.87341872175968","8.34995902953436","13.4716204150014","19.5907671587693","24.1554369311712","36","41.6704251756041","47","53.8379432881911","62","61","59","69.9","69","69","71","71","72","80.90205685","79.0292358633435","79.0129570025584","81","",
"Solomon Islands","SLB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.0248719096652241","0.268683584776388","0.391923245751552","0.508292796982774","0.494541498213469","0.481296806114395","0.468551963584141","0.501919843401009","0.555609881855115","0.64967267325146","0.844307572805697","1.64634798857435","2","3","4","5","6","6.9974","8","9","10.000464982561","11.000902271205","",
"Sierra Leone","SLE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","0","0","0.00250611617652882","0.00498783467123685","0.0148050654050777","0.048490655608211","0.118254245682183","0.160264445493032","0.176198956814076","0.190173281668183","0.203007680592588","0.215391610340129","0.227669467190838","0.239834698546233","0.25","0.26","0.58","0.9","2.5","4","6.057298984","6.344421603","11.77318438","",
"El Salvador","SLV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0863895807254479","0.256960679362923","0.425253672320613","0.845428741432214","1.17739726914477","1.5","1.9","2.5","3.2","4.2","5.5","6.11","10.08","12.11","15.9","18.9","20.3213877242007","23.1093","24.7617121459061","26.8026049600572","28.997073045597","",
"San Marino","SMR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","1.36213271064409","1.42807518622872","1.41854847985278","1.40855794122126","42.8033157498116","48.7994953055999","50.3416690898517","50.8348399446985","50.003453038674","50.5663430420712","50.2595641966736","50.2086593635889","50.3648221088655","54.52","54.21","","49.6","","","","","","",
"Somalia","SOM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0.0015095503970193","0.00294871303419623","0.00716442000008024","0.0139103939715691","0.02","0.0790391786670095","0.115614213354469","0.376198002539086","1.05345474358422","1.07732783912096","1.10021636808277","1.12223562161375","1.14268737216185","1.16061054246061","","1.25","1.3767","1.5","1.63","1.76","1.88","",
"Serbia","SRB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","26.3","27.2","33.15","35.6","38.1","40.9","42.2","48.1","53.450364175","62.0750804639377","65.3170254003801","67.0568413716938","",
"Sub-Saharan Africa (excluding high income)","SSA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0698402333292342","0.130960462319924","0.238024548121071","0.365396434237801","0.508301616702545","0.649154474368369","0.833290124500002","1.11311797494318","1.50820641088017","2.03933610967955","2.69909940847383","3.41805503974005","3.87628950734595","4.59867606715362","6.98894466171131","8.38696023175606","10.2665755117616","12.3309174378761","14.6967583018918","17.8930294598058","19.9190255987256","",
"South Sudan","SSD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.829969245","4.51615373","5.5","6.6797280510287","",
"Sub-Saharan Africa","SSF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0699210024579691","0.131107747401723","0.238312117949311","0.366122177317393","0.509143420775296","0.650410099886318","0.834910860320093","1.11473780282189","1.51091907572191","2.04209910803357","2.70305903873004","3.42200151126783","3.88049341757968","4.59867606715362","6.99257850690158","8.39054246077616","10.2702830779465","12.3346241180246","14.7002405474724","17.8964187187826","19.9223630952602","",
"Small states","SST","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.723773326367734","1.2577093579204","2.25507317168539","3.18134608469573","5.0147111231865","6.69323873230824","8.92841993441928","10.8486891766583","12.6044338619145","13.659203331003","15.272007809879","17.2525912461531","19.8689467747055","22.2647064874585","25.7245743108152","29.983764018824","32.6752226607229","36.88792962948","40.4347486126365","43.7837785389715","46.314677492001","",
"Sao Tome and Principe","STP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","0.295847047076661","0.363203161320316","4.6385168164075","6.31091788794615","7.580665168911","10.1618443069961","13.3228526892178","13.759484215906","14.1820197774712","14.5904831987414","15.48","16.41","18.75","20.1612","21.5724","23","24.41","25.82","28","",
"Suriname","SUR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.114720735314025","0.226306296520088","1.00308693643322","1.67014843562543","1.89187135708936","2.50641105226881","3.06444838873752","4.1615687449541","4.71987539528956","6.0760478144456","6.40308628759062","9.49962694173364","14.11","21.06","31.36","31.59","32","34.6812","37.4","40.08","42.763827782511","45.4","",
"Slovak Republic","SVK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.127829232176798","0.318509704334936","0.523210163432169","0.783290109395789","1.17338101357769","2.689809785921","5.43775813908849","9.42680320061637","12.5283218484637","40.14","43.04","52.89","55.19","56.08","61.8","66.05","70","75.71","74.4399971746757","76.7099901181121","77.8826","79.98","77.6347","80.4759","",
"Slovenia","SVN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.40979239917058","1.0715701717727","2.89898560933372","5.0722722714599","7.59192300372915","10.1046028486896","12.6109384253276","15.1102595640388","30.1759104700854","27.8388854180687","31.8547930120441","40.81","46.81","54.01","56.74","58","64","70","67.3399948092396","68.3499745287825","72.6756","71.59","73.0987","75.4985042610791","",
"Sweden","SWE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.584192066461428","1.16051945314931","1.49787135197753","1.71636418227147","3.41281009645739","5.09802424371094","9.04359975966634","23.7279475562643","33.4675123251094","41.4327831641401","45.6876522122282","51.7656649372808","70.57","79.13","83.89","84.83","87.76","82.01","90","91","90","92.7699860554046","93.1799880065108","94.7836","92.52","90.6102","89.6509476102355","",
"Swaziland","SWZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00103175004410731","0.0503990089538879","0.088545986358015","0.096099605318921","0.470717599566187","0.926191777269402","1.28159005046719","1.81620380712642","2.43707385055863","3.22868507316111","3.69696107291824","3.69653878906882","4.1","6.85","8.94","11.04","18.13","20.7817825772944","24.7","26.17500573","25.64304231","28.5735227827685","",
"Sint Maarten (Dutch part)","SXM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.651474286309919","1.28295593046379","2.52617751449394","6.22905480322416","7.39562918315276","11.0151029300174","14.3041708309972","14.5925043169492","24.2721392249906","25.4132681462836","34.95197117065","38.38","40.44","","41","43.16400446","47.076","50.4","51.25470199","54.25961786","56.5147081470678","",
"Syrian Arab Republic","SYR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0326078138234696","0.063687286253526","0.124295462246123","0.181698580104333","0.353759130007247","2.09310101861765","3.39797261356623","4.32159377785571","5.64810604883917","7.83255156888787","11.5","14","17.3","20.7","22.5","24.3001","26.2","28.09","29.979797235769","31.869627268866","",
"Turks and Caicos Islands","TCA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.000658168309696096","0.00426850447657814","0.0123217277033717","0.03570707628555","0.0459341343557353","0.166069664674347","0.320308555366775","0.360920107034467","0.399257700084004","0.581045764229641","0.847224520710968","1.19","1.5","1.7","1.9","2.10000000005453","2.5","2.9","3.5","5","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00115826385871354","0.00401767022658211","0.0130588936198696","0.0336517250672075","0.0954173109503442","0.327746256876553","0.863898742174769","1.91864649851297","2.81444860491921","4.4609447559766","5.83482409876664","6.96993646512813","8.41935418328035","10.297196016702","14.5601609235034","19.5008006552296","24.0646803790134","29.3201332503983","32.786770696938","36.5105275849203","39.6964037227125","42.0464015786606","45.213080926807","48.4161275154768","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.0243180676866341","0.0765026086367887","0.14650728428458","0.299600365702846","0.536689864247843","1.02166243372082","1.53183927534152","2.49817221424578","3.60013512605089","6.59518776565221","9.11125519485968","12.9083506810171","15.0050643239835","17.7903616911693","23.0066727237406","26.5929511752245","30.3788392261611","38.1035863817988","42.5399234399247","50.0897316408393","53.752229542288","57.7917904432631","60.8346414866475","63.3745882772361","",
"Togo","TGO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0109291385259565","0.211139464795239","0.305583935248801","0.590363264291661","0.8","0.9","1","1.2","1.5","1.8","2","2.2","2.4","2.6","3","3.5","4","4.5","5.7","7.12","11.31","",
"Thailand","THA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.22334282658481E-05","0.000343724969840282","0.0135809657197242","0.0386143207353161","0.0748253377083653","0.115472136284834","0.360522184921104","1.09121898525592","2.42624243224657","3.68904127944164","5.55632612097332","7.53125033488567","9.29902723805965","10.6773033237281","15.0260043588909","17.1607147169285","20.03","18.2","20.1","22.4","23.669925618731","26.46","28.94","34.89","39.3161267365004","47.5049656215909","",
"Tajikistan","TJK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.0327918577817128","0.048599594582182","0.0512591325352927","0.0554628269910006","0.0645837771508553","0.0774799071356825","0.298690023682825","3.77240620666448","7.19761951797855","8.78","10.07","11.55","13.03","14.51","16","17.49","18.980000000495","20.470000000055","",
"Turkmenistan","TKM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.0450207703323929","0.13328218259348","0.175209517731422","0.302132016152841","0.425182631884743","0.754053982724623","0.997256558542959","1.3195731180963","1.40636068812023","1.75","1.95","3","5","7.1958","9.6","12.2","14.996774820447","17.990324461341","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.0136635581815187","0.0299082482469784","0.0501608181379451","0.111180974161692","0.313309776555615","0.613852936334567","1.23791723917672","2.0622105990277","3.90690206662011","5.64704311934775","8.88747201310545","11.3143152070536","14.4432080581828","16.6888336945344","20.8956289678875","23.904318941437","26.6769756759166","31.2757913259797","34.9844533557924","39.7128396195224","43.4044968854807","46.4334790891338","48.944762508305","54.4373879684337","57.001398725708","",
"Timor-Leste","TLS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","0","","","0.0990317678179026","0.5","1","1.5","2","3","4","7","11","17.5","23","25.24624959","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00287994500999091","0.0133790337012457","0.0263282600400779","0.0752411773509776","0.159506092963405","0.417799313790012","0.838422750540683","1.13538698417735","2.81992551141983","4.06027083043987","7.53665705278103","8.53613921951998","9.89358639653866","11.8381117637499","14.9616993952708","17.612149286553","20.5290038217237","22.7970986345971","26.0565215045045","29.5945747817045","34.5997764517687","38.9046280583301","42.8704415472246","",
"Tonga","TON","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.123231119965495","0.163793456451415","0.510866122423958","0.765134357593193","1.01796711966204","2.4343980443669","2.82537183911525","2.90729731626382","2.98581736750435","3.95237389457043","4.90778276190383","5.85394409483389","7.17986532901248","8.11076994380395","10","16","25","30","32.75396061","35.95444145","38.65127243","39.95","",
